reviewer_id,review,anotacao,recommend_to_a_friend,site_category_lv1,reviewer_birth_year,reviewer_gender,overall_rating
ec5dc8b67f4d989d34326e20fea4a6202cb94fe1033758f55e507efb49d08ab7,"Gostei do produto Gostei do produto porém a loja que entregou não teve o menor cuidado com o mesmo.Produto chegou riscado internamente e com um grande amassado na parte superior do forno.Fica a dica pra quem gosta de comprar na internet pela facilidade que é,acontece isso com nossos produtos e a empresa que entrega não deixa você averiguar o produto antes de assinar a entrega.Depois vai reclamar pra quem???",positivo + negativo,No,Eletrodomésticos,1979,M,3
79e1a4716df876cb5e7fed6d853f6cd814927bf9f3a50df117fe154aa13aab7a,"Gostei do produto Gostei e não tenho do que reclamar. Bom preço, só gostaria que houvessem mais dessa mesma linha com este preço",positivo + negativo,No,Brinquedos,1979,M,3
8b195fcb56186d958f59236706feb4ad37366e659188358ddc86e53f6a7f0cca,"gostei do produto gostei, mais achei muito pequeno. na imagem parecia ser um pouco maior.",positivo + negativo,Yes,Bebês,1979,M,3
2d2e905e36944056ccbdc4769c9751a4704671d423dea33187ca4f10dce09627,"Gostei do produto mas me senti enganada pelo frete Comprei o produto e gostei mas me senti enganada pq paguei o frete pra entregar em casa, mas o correio não entregou tive que ir buscar a pergunta é que fica o frete teria que me devolver ne.",positivo + negativo,Yes,Decoração,1979,F,3
392a265a2626869b60c38efb12dbb07d54de7481efcdff4db4d07fe21897c8c6,Gostei do produto Produto muito bom só que qd é colocado água a água fica descendo pela colmeia achei muito estranho pq a colmeia é de papelão.,positivo + negativo,Yes,Casa e Construção,1979,F,3
c397271c3a0eefb20f41c8fed596f484a79713fe4730aadbf68a7229bc4e3780,"gostei do produto Só ficou a desejar na questão do tempero, o sal não fixa na pipoca, acho que o sal não fixa na pipoca devido a não ser feita com óleo.",positivo + negativo,Yes,Eletroportáteis,1979,F,3
197a6f6d7eae473deb42d0e8d1d896ef9c46c7c83acbe489aaf05d0b9b175352,Gostei do produto tinha um parecido mas esse e bem melhor. Produto      atingiu minhas expectativas...        entrega no tempo certo sem proplemas...,positivo,Yes,Utilidades Domésticas,1979,F,3
4d27e706296b0c7a76ff4a65a349c8237f23b9a308fd42d4cef0ca2c85d7106d,"Gostei do produto, atende minhas expectativas Gostei do produto, atende minhas expectativas. Recomendaria a outras pessoas a comprarem.",positivo,Yes,Celulares e Smartphones,1979,M,3
e8dc9c7bd9e767eb3634acd57f3ee0e755d4cdfca08b6cfd26e6d4dc7730bad6,"Gostei do produto, mas achei caro. Gostei do produto mas achei caro. Deveriam ser mais em conta os desta linha.",positivo + negativo,No,Brinquedos,1979,M,3
feb888632e9c9d060f77ce2e5f7bbdb414f34d24c0e086c9c11f888d18e5bb2f,gostei gostei foi muito pontual com a entrega e é um produto bom,positivo,Yes,Móveis,1979,F,3
0e78b615ec1edd0c4e62e956b30fa85d0abcaa3e31bf4d451132013ceaed27e6,Gostei Gostei recomendo. fale a pena pelo valor ,positivo,Yes,Automotivo,1979,M,3
158f69418f4deeddb71b08f6c8bcaeb5af52ba0164c6f939e600d846db6a356e,Gostei Gostei recomendo. fale a pena pelo valor bbbbbbbbbbbbbbbb. Bbbbbbbbbbbbbnbbb,positivo,Yes,Automotivo,1979,M,3
6ca2be28503dd9b4c876ce2a2162e2d0c15e40b18144d2846e4e8c3c1d0b4a50,gostei muito do produto e recomendo este produto sim pos e muito bom chegou rapido .,positivo,Yes,Eletroportáteis,1979,M,3
5f7948f190e8d6f4496da3b098c07716046103043d622028c65da0d5cc793b42,Gostei muito do produto Recomendo.  Chegou com 2 dias. Produto atendeu minhas expectativas e é de boa qualidade.,positivo,Yes,Automotivo,1979,M,3
5b5125578ebac5ad129f87278f5abbfbf733dd02b1726398740b2adcc7f08ddb,"gostei so deveria ter regulagem de tamanho, de resto e bom.",positivo + negativo,Yes,Esporte e Lazer,1979,M,3
379b227251df1df9ef89fed7f70cdddcd4319eb55969f8ef7b98ecabe8b85a71,"gosto horrivel O produto cumpre com o prometido que é dar mais energia na hora da malhação mas em contrapartida, pelo amor de Deus que gosto podre!!! Horrível mesmo... tem que tomar de nariz fechado.",positivo + negativo,No,Suplementos e Vitaminas,1979,M,3
e471b9e83f9eb66d02762693316b8079b8e4041caebf2e6facccca90168f9e4d,"Indico! Gostei do mixer. Confesso, que fiquei apreensiva devido o valor. Mas, superou minha expectativa.",positivo,Yes,Eletroportáteis,1979,,3
bbceefe04b9b9bbcdbe266563c34e4fae4ea1c3ce493c8e35bd3b66d1259afe7,Informação Olá.. essa medida é para um colchão de solteiro ?? Obrigada.,neutro,No,Móveis,1979,F,3
bcdf64dfafe6a1830ae70c72fdcec02fbff1364011d26c6e7b6e33566fa62ab0,"Interessante O celular é muito bom, com relação às fotos: são boas e com boa definição, mesmo no escuro; tem boa capacidade de memória e de processamento, mas pra mim parece  ter dois pontos para melhorias: estava acostumado a ler arquivos pdf no celular pra estudar,  agora preciso de um aplicativo pra transferir arquivos entre o celular e o computador, assim hoje só consigo acessar e ler algumas coisas do drive do google quando estou online.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
22f558fea5f4bd119a0eab28c5613ae96d6bcda73a2a8ac0b08db244602c80e1,"Jogo Frezas Produto de qualidade, recomendo! Ótimo custo benefício.",positivo,Yes,Ferramentas e Jardim,1979,M,3
00cdf75c0f46dc99c7e079e67388fb162ab5fa562f473c82d6eff461dd3a09e1,lanterna é boa mas o carregador é uma bomba explodio na primeira vez lanterna é boa mas o carregador é uma bomba explodio na primeira vez,positivo + negativo,No,Esporte e Lazer,1979,F,3
92f4fbbf9e273e202eab68e436ddebb3231aecd02c52e21716ef436ccbf88055,"Lápis Só recebi 4 caixas e eram 6. Mas, o produto é bom.",positivo + negativo,Yes,Papelaria,1979,F,3
c024ff2bd114b23928da2253cf79700dfa47e9e224363c7ea0418f30c198e4a7,legal nunca chega faz um mês que estou esperando com a moto parada e não posso fazer nada. D desculpas o inferno ta cheio eu quero meus pneus.,negativo,No,Automotivo,1979,M,3
1808c8deed3b92a381027c1eadefd4173620d74beb97998d54b6a2248b0f06a1,Lindo O único ponto negativo é usar pilhas. Design lindo. Muito leve e som de qualidade.,positivo + negativo,Yes,Instrumentos Musicais,1979,F,3
5a62609942d9ebd3fbddc472deb9d195eb0d24d7e12768b92487211a4d88d2e7,"Mede bem os passos, mas não as calorias Os passos são precisos (embora ele conte passos enquanto eu dirijo). O problema é na contagem de calorias. Não faz o menor sentido, por exemplo, ele dizer que eu gastei menos de 100 calorias no final do dia. E o metabolismo basal? E os exercícios que eu fiz hoje? Se você está querendo comprar esta pulseira pra medir calorias, esqueça. Se quer medir passos, ver as horas e medir pulsação de vez em quando, recomendo.",positivo + negativo,Yes,Esporte e Lazer,1979,M,3
86cceea5a6be50c3cda7ee67a7bc1f4f97a78fa5ad2bb49f7ff560497f2f824f,"meio pequeno, mas ok meio pequeno, apertado. mas tudo bem dá pra ler. Capa feia pra dedéu.",positivo + negativo,Yes,Livros,1979,M,3
b6bff7b64774a3a918353dbc4fa11188e4890e5493ed5aa236d38cd32e5fd75a,"Meu filho adorou Pesquisei varias marcas antes de comprar, e vi que MARCA TOSHIBA, é uma das melhores, e valeu a pena.",positivo,No,TV e Home Theater,1979,M,3
4925423fdd0b9e16a5ff6555f6d286076a79c9e947a237a146da9d334834ec39,"Meu i-MENU não funciona O sistema de menu da AOC (i-MENU) não está funcionando para mim, eu o instalei, e abri, mas quando vou mexer nas opções apenas 3 é possível clicar, as outras 5 não funciona (Passa o cursor por cima da opção, e clica, mas não funciona), gostaria de saber se é normal nesse produto.",negativo,Yes,Informática e Acessórios,1979,M,3
fbd47e7b16bae09d9787fd90e566297bb2f324b428687c50f9ebc3097efdd8f8,"Minha filha  amou! Minha  filha  gostou muito  da boneca, e eu mais ainda  do preço, a diferença  entre  o site e a loja é de mais  de  cem  reais , recomendo",positivo,Yes,Brinquedos,1979,F,3
880067d3362ec385f4077f7b005a0bf13375e8d0adf14e00fdb6391df879f46b,"Minha filha gostou! Minha filha gostou, mas a durabilidade é muito pequena!",positivo + negativo,No,Brinquedos,1979,F,3
618075c3bb493a6cf5a8d8a74583d85c9565511f5002fdc0bdc9433436ec423f,Muito boa tv Gostei da tv já é a segunda tv da mesma que compro. Usava outra marca mais a conectividade me fez mudar de opinião.,positivo,Yes,TV e Home Theater,1979,M,3
fbc0aa6411a23364b8aaec9a604b5de623eb3aeb80d357d29e93fa70ad7f5b91,"MUITO BOM A CAIXA VEIO TODA AMASSADA, E ERA PARA PRESENTE. MAS NO MAIS O PRODUTO É BOM. RECOMENDO. SE NÃO PRECISASSE PRO DIA DO ANIVERSÁRIO TERIA DEVOLVIDO.",positivo + negativo,Yes,Moda,1979,M,3
0c7edfa2a2db6942356446f13d9376385c4e6360ba044674e9f476e8faaddd60,"Muito bom Bom produto corresponde com as expectativas, recomendo",positivo,Yes,Áudio,1979,M,3
bcdf64dfafe6a1830ae70c72fdcec02fbff1364011d26c6e7b6e33566fa62ab0,"Muito bom gostei desse produto. Fácil de configurar com celular e muito útil, porque não precisamos expor o celular, podemos atender as ligações no relógio e ver as notificações de mensagens.",positivo,Yes,Celulares e Smartphones,1979,M,3
8e1fc5d3a2fedf3a5590101379c40a3f254e3cadbd59a8c507bd5a5939a5ba22,Muito bom Gostei do produto vale a pena comprar cumpre com o prometido,positivo,Yes,Automotivo,1979,M,3
52b8c1003a8e62df727d74e6b4bc6a96de20fd8d53bcfead52507d89048b3de9,Muito bom Muito bom. Mas ñ veio a capinha e nem a película q dos concorrentes vem.,positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
2abb6b4603ca914e228b11e173e09fb4ac0408793427ab481b26a78ce79ea396,"Muito bom!! Gente todo ar portátil faz barulho, não existe nenhum que não faça barulho!!",positivo,Yes,Ar-condicionado e Aquecedores,1979,F,3
9bf68f6ae5daa05148beeb6da7009fb853d845cdcad9a9770a1a2bf86affda9b,"Muito fraco... Produto lindo, multifuncional com limites... As funções são formidáveis, mas falta força. PS.: Eu devia ter me atentado aos 650W",positivo + negativo,No,Eletroportáteis,1979,M,3
3b44e023f0247b85780c1bf3f239289416f127726191e6261b5dbde1f7cb67a4,Não é o que eu esperava. As rodinhas são muito pequenas e o cavalete esfrega na pele.,negativo,Yes,Saúde,1979,F,3
512ce9117d1a96c699136e49ad10e695ca0b99acdcd41817b2e4ec406407b83f,"NÃO ENTREGAM IGUAL A IMAGEM COMPREI UM PARA MINHA FILHA E QUANDO CHEGOU ERA OUTRO MODELO BEM DIFERENTE , LIGUEI PARA  O ATENDIMENTO AO CLIENTE E A PESSOA QUE ME ATENDEU DISSE QUE A  IMAGEM E MERAMENTE ILUSTRATIVA MAS QUANDO COMPREI NÃO TINHA COMPRA O QUE VEIO ATÉ PORQUE OS CÓDIGOS SÃO DIFERENTE SE FOR COMPRA FIQUE SABENDO NÃO IRA RECEBER IGUAL DA IMAGEM E SIM O MODELO OUTRO.",negativo,No,Brinquedos,1979,F,3
cb0721cddd0a8e8fc1ab3aafd6f566a39ac436cb7dd6a82889e474a92fbb94bd,"Não foi o que esperava Minha entrega levou o prazo máximo da entrega e uma transportadora passou pra outra e a mercadoria não chegou em boas condições. Entrega péssima. O produto para ser usado como monitor de pc foi outra decepção. A q tinha antes fullhd era melhor, não comia parte da tela, mesmo q pequeno e o brilho não era tão incomodo. Meu conselho é que se vc for comprar para usar no computador, q tente testar antes. A tela anti reflexiva tb não foi o q esperava. Mas o ângulo de visão é ótimo e para filmes não deixa a desejar, desde q seja em 4k se não uma 1080p dá conta igual.",positivo + negativo,No,TV e Home Theater,1979,M,3
d2bfa751431103dc0fda403122536c89cb3aade382ad68c0673284d9e60100bd,"O aparelho e' bom pelo custo beneficio , o alto falante o som e' baixo a câmera razoável, o aparelho para as demais função ele muito bom . Vale a pena pelo custo beneficio . o alto falante e' baixo, câmera e' de regular , para as demais função e' muito bom e bem rápido",positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
7f041522425a816cb05af5ff25961fa16cd12ba6454ee22c84e74a93b36ed474,Ok Produto chegou no prazo mas não vale o preço! Muito caronona o que apresenta.,positivo + negativo,No,Brinquedos,1979,M,3
4504f6b3a58e4e64ca4906a9aac83c32c3b3bdc99b56129e8434ecd0d5c04c79,"Os parceiros da americanas não respeitam o consumidor Já fiz várias compras pela americanas.com, porém, de uns tempo para cá, depois que alguns produtos passaram a ser fornecidos por parceiros, a qualidade pelos serviços vem caindo muito... O frete é muuuuuuito alto!!! Antes, comprávamos vários produtos e pagávamos um unico frete. Agora, por ser de parceiros diferentes, temos que arcar com vários fretes altíssimos, o que muitas vezes não compensa!!! Outras vezes, o tal parceiro  não faz entrega para o meu endereço solicitado. Estou deixando de comprar por causa disso...",negativo,No,Eletrodomésticos,1979,F,3
b0fa0e0ad8ed76923136d53e678511ecf9ba72b389590206c549697dfb32efaf,"Ótimo produto Não usei ainda mas parece muito boa a qualidade , preciso instalar no carro ainda !",positivo,Yes,Automotivo,1979,M,3
0793f71c8ff058b6902b7a384628107557dd5979ce4e6e5d840b21bade0016bc,"Panela eletrica de pressão Philco 4 Gostei da panela, porém achei pequena e ela não cozinhou o feijão no tempo que vem na panela, tive que colocar mais ciclo para terminar de cozer.",positivo + negativo,Yes,Eletroportáteis,1979,M,3
0b36d5d5ca0f86ea09c571cf6c4c3bd61f0314b2ba8f1dc77efbfe3678d5f67b,para reproduzir imagens excelente . bom.... ono disse para a reproduçãode imagem .... muito boa ...agora como smart ...pessimo..... o tal do mirascate ...uma enganação... nao espelha nada... e por fim não tem saída óptica.... coisa q até um rádio a pilha tem.... mas como disse a imagem é Boa.... só compensa se vc tiver um xboxone ligado nela.... pq pelo tamanho da tv Vale o preço ... agora se for comprar pelos recurso vá de LG ou Sony....,positivo + negativo,Yes,TV e Home Theater,1979,M,3
9ce410e2deb3cc3c709c560ac1fbfb8bc3d5abfa4b1a9d34e73f7beaeefca115,"Pequeno Achei pequeno, estreito na parte superior, acaba sujando a roupa com mais facilidade. Mas é de boa qualidade.",positivo + negativo,No,Bebês,1979,F,3
36155bd3cb17602661ea67bbe7d9df808463e25583aae9218dff7168b3c4821c,"PEQUENO PEQUENO O BALDE E O ESFREGÃO, TIVE OUTRO PRODUTO SIMILAR, MAS ERA MAIOR, ME DECEPCIONEI COM O TAMANHO, MAS CULPA MINHA QUE NÃO PRESTEI ATENÇÃO. EM SI O PRODUTO TEM QUALIDADE.",positivo + negativo,No,Utilidades Domésticas,1979,F,3
e17c799c01a170aa7ab23b7f0bd9f8bd273a7a042481c7e90d4a4cb4fedcca49,"Perfeita Muito boa estou adorando, acordar com cheirinho de pão em casa é maravilhoso... satisfeita com o produto e entrega rápida que fizeram... nota 10 !!!",positivo,Yes,Eletroportáteis,1979,F,3
8b21cee6a9066f335e51797b8557c801e44e1cdb32fa5794d092673b3c079c27,PORTAS PORTAS NÃO FECHA. ENTREI EM CONTATO COM A FABRICA EDN E VÃO TROCAS AS PORTAS.,negativo,No,Móveis,1979,M,3
2c935ca20e43b95592a9d87bb4b5dfb250430206481b4d1369488e72392e4310,"Potente O produto é bom,bem potente,só achei o encaixe para o cabo frágil.A entrega foi Rápida,muito antes do previsto.  Estou satisfeita.",positivo + negativo,Yes,Eletroportáteis,1979,F,3
ce4ed5e944bf216185b9b6ab8f013057976b907a9c3f0119d016f384e7e4d0b0,Preço Esse preço não tá um pouquinho alto não ????? Tá muito caro  Rsrsrs,negativo,No,Utilidades Domésticas,1979,M,3
f5a7e127ff2d6f2171b3a626df497f5a74ea3e9e83ffbf913ac6f18d9b539f48,"Preço Estou querendo comprar essa smartv, mas nas Americanas está 200 Reais mais caro do que no Shoptime, lá custa 2.500,00 Reais. Vamos baixar esse valor!!!!!",negativo,Yes,TV e Home Theater,1979,M,3
8902ac9d11d8f3eb7a7e9a9cec10937fa75cf27f5ed56fccbd8eaefd8d7c59ae,Produto bom Atendeu minhas expectativas. Tem 2 Velocidades. Chegou antes do prazo.  Recomendo tranquilamente.,positivo,Yes,Beleza e Perfumaria,1979,F,3
cf3f1786e2583f4ead76d8d91addb70688f837478c21b18e1af730d0e0ae944b,"Produto bom Com exceção do áudio q aparentemente tem um leve distorcimento em volume mais alto, coisa que ainda estou analisando se permanece  dessa forma ou piora, o restante não deixa a desejar: câmera boa, processador rápido, tela grande e várias outras funções legais.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
dde9c0b1f4eb58303617d1f4160eb2d97b534a34ac7e5ed8def73d4026984594,Produto bom Entrega rápida e produto bom . Eu recomendo .  Superou minhas expectativas,positivo,Yes,Utilidades Domésticas,1979,F,3
d434e68f13d1ada5167456d57940a6b8f0c816feb83869aecdc1fd0377ec38d9,"Produto bom Gostei muito dessa cafeteira, o café se mantém quentinho por um bom tempo.",positivo,Yes,Eletroportáteis,1979,F,3
5de85b5b209ed5ec402e66cde9f1e77940bf504d76b5d2946e82af7241df9d21,"Produto Bom Mop Inox Balde 2 Refil Esfregão Microfibra Centrífuga Preto, produto conforme descrição. Achei o tamanho do cabo um pouco curto, mas é de fácil manipulação.",positivo + negativo,Yes,Utilidades Domésticas,1979,F,3
5e1db69e996ddef35640c81529cea2ee5c0d83a78a0238e1d0cbd5eeff1c80ec,"Produto bom Só achei ruim não ter mais o sistema de migração de dados, ficava muito mais fácil transferir os arquivos com esse sistema.",positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
